InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High.is.Positive.,CPPScore,TypeScore
S02002273,Paisley East,Renfrewshire,11,"Large Urban, Dep - Student, HH Inc 30-40%",Out of Work Benefits,Raw data,2020/21,23.14112291350531,Out of Work Benefits (%),No,-0.7620386916094611,-1.2737541647572774
S02001239,Garthdee,Aberdeen City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,84.93150684931507,Participation Rate (%),Yes,-0.6840166720053129,-0.39782254498049713
S02001250,City Centre East,Aberdeen City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,70,Participation Rate (%),Yes,-3.134054577399064,-3.2306031745314043
S02001259,Hanover South,Aberdeen City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,80.64516129032258,Participation Rate (%),Yes,-1.3873421435152098,-1.2110208908415163
S02001260,Hanover North,Aberdeen City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,85.71428571428571,Participation Rate (%),Yes,-0.5555743178562316,-0.24931504146537903
S02001262,Ashgrove,Aberdeen City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,89.04109589041096,Participation Rate (%),Yes,-0.009694312722629595,0.3818418484738803
S02001446,Perth Road,Dundee City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,85.9375,Participation Rate (%),Yes,-0.9171566800425482,-0.20696719866614455
S02001590,Gorgie West,"Edinburgh, City of",11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,85.52631578947368,Participation Rate (%),Yes,-1.6402243409040227,-0.28497638276999526
S02001591,Gorgie East,"Edinburgh, City of",11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,90,Participation Rate (%),Yes,-0.5918166461383192,0.563763540279902
S02001619,Dalry and Fountainbridge,"Edinburgh, City of",11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,83.5820895522388,Participation Rate (%),Yes,-2.095853672694212,-0.6538317488013394
S02001622,"Old Town, Princes Street and Leith Street","Edinburgh, City of",11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,91.66666666666666,Participation Rate (%),Yes,-0.2012333873040397,0.8799607665141758
S02001623,"Canongate, Southside and Dumbiedykes","Edinburgh, City of",11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,89.02439024390245,Participation Rate (%),Yes,-0.8204507488705802,0.37867248102081513
S02001646,Leith (Albert Street),"Edinburgh, City of",11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,93.33333333333331,Participation Rate (%),Yes,0.18934987153023983,1.1961579927484496
S02001849,Pollok North and East,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,89.72602739726028,Participation Rate (%),Yes,-0.18815396409866306,0.5117859140496117
S02001933,City Centre West,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,91.11111111111111,Participation Rate (%),Yes,0.16598708481238283,0.774561691102753
S02001934,City Centre South,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,81.81818181818183,Participation Rate (%),Yes,-2.2100481644249705,-0.9884773885065398
S02001935,Anderston,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,90.80459770114942,Participation Rate (%),Yes,0.0876171065766655,0.7164104770826545
S02001939,Firhill,Glasgow City,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,88.23529411764706,Participation Rate (%),Yes,-0.5693077109874134,0.22896647720831603
S02002140,Pather,North Lanarkshire,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,92.2680412371134,Participation Rate (%),Yes,0.27917552505306803,0.994052549176028
S02002161,Milnwood,North Lanarkshire,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,92.34449760765553,Participation Rate (%),Yes,0.29945375221458165,1.0085577245520454
S02002167,Viewpark,North Lanarkshire,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,85.44600938967136,Participation Rate (%),Yes,-1.5302055706566269,-0.3002119792898088
S02002273,Paisley East,Renfrewshire,11,"Large Urban, Dep - Student, HH Inc 30-40%",Participation Rate,Raw data,2020/21,86.4406779661017,Participation Rate (%),Yes,-1.6269155217488966,-0.11150511235600694
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,6,Average Highest Attainment,Yes,1.0487323466460798,1.1848380556900209
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.34375,Average Highest Attainment,Yes,-0.3668182777109301,-0.8895750888023372
S02001263,"Froghall, Powis and Sunnybank",Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.32143,Average Highest Attainment,Yes,-0.414963176660489,-0.9601288432938705
S02001610,Prestonfield,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.94444,Average Highest Attainment,Yes,0.4704856661746704,1.0092123119825998
S02001618,Polwarth,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,6.28125,Average Highest Attainment,Yes,1.1719654236969834,2.0738722604724598
S02001620,Tollcross,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.91892,Average Highest Attainment,Yes,0.417334740097744,0.9285433238722067
S02001621,Meadows and Southside,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.61765,Average Highest Attainment,Yes,-0.21012527162621653,-0.023774311238211606
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.65789,Average Highest Attainment,Yes,0.4216874221674473,0.10342475151892688
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,6.03333,Average Highest Attainment,Yes,1.4355821880854105,1.2901945358514393
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.64706,Average Highest Attainment,Yes,0.3924404577659667,0.06919100774010335
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.4878,Average Highest Attainment,Yes,-0.03764925142882989,-0.4342315254284336
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.35417,Average Highest Attainment,Yes,-0.39852384542418856,-0.8566373593309312
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.32692,Average Highest Attainment,Yes,-0.47211385280556517,-0.9427748956165173
S02002136,Netherton and Kirkhill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.62963,Average Highest Attainment,Yes,0.7902894946069429,0.014094594622386148
S02002151,Newarthill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.06316,Average Highest Attainment,Yes,-0.9852052359484204,-1.7765230266508871
S02002157,Motherwell West,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.36709,Average Highest Attainment,Yes,-0.03259324686216305,-0.8157971035947913
S02002268,Paisley Glenburn West,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.49007,Average Highest Attainment,Yes,-0.5718408527642826,-0.42705603158005556
S02002269,Paisley Glenburn East,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Attainment,Raw,2020/21,5.76852,Average Highest Attainment,Yes,0.22710509027607806,0.453127343785881
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,8.133086876155268,Child Poverty (%),No,0.6960718978680722,1.5289044849701514
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,16.867469879518072,Child Poverty (%),No,-0.43027692960067293,-0.2166592743936076
S02001263,"Froghall, Powis and Sunnybank",Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,19.37321937321937,Child Poverty (%),No,-0.7534077109133579,-0.7174325407554183
S02001610,Prestonfield,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,10.471204188481677,Child Poverty (%),No,0.081803075242007,1.0616324585469192
S02001618,Polwarth,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,7.333333333333333,Child Poverty (%),No,0.5182411332099928,1.6887349847587754
S02001620,Tollcross,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,10.432569974554708,Child Poverty (%),No,0.08717660464323813,1.0693534943288925
S02001621,Meadows and Southside,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,11.332007952286284,Child Poverty (%),No,-0.03792381611492075,0.8896010908541199
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,19.81776765375854,Child Poverty (%),No,0.3859379377758021,-0.8062753780225599
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,18.64801864801865,Child Poverty (%),No,0.5064288034143317,-0.57250139866017
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,15.8203125,Child Poverty (%),No,0.7976987766088386,-0.007385193862295752
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,22.716346153846153,Child Poverty (%),No,0.08736770528744212,-1.3855554006041084
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,15.22727272727273,Child Poverty (%),No,0.8587852791178006,0.11113362249090135
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,9.9609375,Child Poverty (%),No,1.4012480528949924,1.1636090994477413
S02002136,Netherton and Kirkhill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,15.2753108348135,Child Poverty (%),No,0.6234373673747837,0.1015332214597923
S02002151,Newarthill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,21.863117870722434,Child Poverty (%),No,-0.5208931729566316,-1.215037990397628
S02002157,Motherwell West,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,20.603015075376884,Child Poverty (%),No,-0.30200787397762974,-0.963206833946016
S02002268,Paisley Glenburn West,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,19.735099337748345,Child Poverty (%),No,-0.7067861546635493,-0.7897541404698362
S02002269,Paisley Glenburn East,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Child Poverty,Raw data,2020/21,20.49036777583187,Child Poverty (%),No,-0.8099283624849295,-0.9406943057456538
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,353.5298828021282,"Crime Rate, per 10,000",No,0.2986279325801021,0.4045870913642733
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,2856.836623258487,"Crime Rate, per 10,000",No,-3.5059215422235233,-3.62382336064871
S02001263,"Froghall, Powis and Sunnybank",Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,427.8086893187901,"Crime Rate, per 10,000",No,0.18573829354589896,0.28505498780743105
S02001610,Prestonfield,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,373.4205265184719,"Crime Rate, per 10,000",No,0.3802785494037873,0.3725783583755315
S02001618,Polwarth,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,277.4747146207816,"Crime Rate, per 10,000",No,0.5888606264900841,0.5269777794409123
S02001620,Tollcross,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,1320.5878096002568,"Crime Rate, per 10,000",No,-1.6788224717439528,-1.1516370009758412
S02001621,Meadows and Southside,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,744.980702200589,"Crime Rate, per 10,000",No,-0.42747732522434717,-0.2253495228064411
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,405.9848311402111,"Crime Rate, per 10,000",No,0.3981211194905895,0.3201747184297396
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,547.6580053007698,"Crime Rate, per 10,000",No,0.2023063224808898,0.09218919578691433
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,429.2262627625599,"Crime Rate, per 10,000",No,0.3659977747408815,0.28277377808387266
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,837.2585892042545,"Crime Rate, per 10,000",No,-0.19796761707723637,-0.3738463883673396
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,505.3920520264883,"Crime Rate, per 10,000",No,0.26072457357086204,0.1602050746173961
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,369.7420380984358,"Crime Rate, per 10,000",No,0.4482144078254501,0.37849791308267083
S02002136,Netherton and Kirkhill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,253.74545584736995,"Crime Rate, per 10,000",No,0.8841277732485107,0.5651637486297723
S02002151,Newarthill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,358.53345095915785,"Crime Rate, per 10,000",No,0.557655024920343,0.3965351711040087
S02002157,Motherwell West,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,326.1353175071933,"Crime Rate, per 10,000",No,0.6585931873260837,0.44867140247923865
S02002268,Paisley Glenburn West,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,240.0573542504758,"Crime Rate, per 10,000",No,0.5028274352321966,0.5871911297133593
S02002269,Paisley Glenburn East,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Crime Rate,Raw data,2020/21,260.6480028671199,"Crime Rate, per 10,000",No,0.44889218223321614,0.5540559238832122
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,102.88417023332146,Depopulation Index,No,-0.8090891899975664,-0.9036963336845745
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,90.33612448985149,Depopulation Index,No,0.1970999810481699,-0.26072499168689023
S02001263,"Froghall, Powis and Sunnybank",Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,86.09271561114107,Depopulation Index,No,0.5373658797678723,-0.04328951550453873
S02001610,Prestonfield,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,101.50194937917624,Depopulation Index,No,-0.9119544614699798,-0.8328702930647088
S02001618,Polwarth,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,89.30626748959588,Depopulation Index,No,-0.17409064906332408,-0.20795434109656635
S02001620,Tollcross,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,87.10297690267504,Depopulation Index,No,-0.040787041522192015,-0.09505606717844733
S02001621,Meadows and Southside,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,66.33074093491243,Depopulation Index,No,1.2159759145925457,0.9693289940120857
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,69.7243598281812,Depopulation Index,No,1.0863737580809798,0.7954373985682899
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,86.37475607335024,Depopulation Index,No,0.3734767564268805,-0.05774148182595951
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,52.35984628289418,Depopulation Index,No,1.8298461331128233,1.6852081888254415
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,78.49165553102344,Depopulation Index,No,0.7109965762325579,0.3461945444226099
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,56.230766066560854,Depopulation Index,No,1.664110311166834,1.4868593352308674
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,51.49064424775253,Depopulation Index,No,1.8670615552301146,1.7297467576534191
S02002136,Netherton and Kirkhill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,92.13612927654827,Depopulation Index,No,0.25429380535896506,-0.3529585965816586
S02002151,Newarthill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,111.85197500589636,Depopulation Index,No,-0.9468272708011126,-1.3632134240168587
S02002157,Motherwell West,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,90.25651193407116,Depopulation Index,No,0.36880312117312936,-0.25664558419376865
S02002268,Paisley Glenburn West,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,106.64545928131425,Depopulation Index,No,-0.4013945156342163,-1.0964276255742025
S02002269,Paisley Glenburn East,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Depopulation,Raw data,2020/21,115.34496684575062,Depopulation Index,No,-0.8719765595688274,-1.5421969643045421
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,440.7,"Early Mortality, per 100,000",No,0.16048684617268819,0.9169784728236149
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,656.3,"Early Mortality, per 100,000",No,-0.9322221237336956,-0.9293482145966829
S02001263,"Froghall, Powis and Sunnybank",Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,466,"Early Mortality, per 100,000",No,0.03226079358163286,0.7003176880753145
S02001610,Prestonfield,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,537.7,"Early Mortality, per 100,000",No,-0.5432099734461324,0.08630273683210736
S02001618,Polwarth,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,356,"Early Mortality, per 100,000",No,0.28751415259308494,1.6423211000244462
S02001620,Tollcross,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,672.8,"Early Mortality, per 100,000",No,-1.160881021480795,-1.0706487263890527
S02001621,Meadows and Southside,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,353.9,"Early Mortality, per 100,000",No,0.29711525696668084,1.6603048015252935
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,630.4,"Early Mortality, per 100,000",No,0.08377408729290546,-0.7075492294195693
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,552.2,"Early Mortality, per 100,000",No,0.4359994967325216,-0.037870440197550904
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,619.6,"Early Mortality, per 100,000",No,0.132419028750039,-0.6150616217009277
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,709.9,"Early Mortality, per 100,000",No,-0.2743067317665511,-1.3883607862373508
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,762.8,"Early Mortality, per 100,000",No,-0.5125768616815857,-1.8413787907110695
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,458.1,"Early Mortality, per 100,000",No,0.8598410699840294,0.7679706603880246
S02002136,Netherton and Kirkhill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,568.3,"Early Mortality, per 100,000",No,-0.2580715358491696,-0.17574548503737758
S02002151,Newarthill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,465.5,"Early Mortality, per 100,000",No,0.43400900028895234,0.7045995217659924
S02002157,Motherwell West,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,599.5,"Early Mortality, per 100,000",No,-0.46811932502727704,-0.4429319073356771
S02002268,Paisley Glenburn West,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,558.6,"Early Mortality, per 100,000",No,-0.35922268158651116,-0.09267791143822746
S02002269,Paisley Glenburn East,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Early Mortality,Raw data,2020/21,451.7,"Early Mortality, per 100,000",No,0.2258987656009166,0.8227781316287017
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,17837.83784,"Emergency Admissions, per 100,000",No,0.8214152106813607,1.2946744578088287
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,26878.61272,"Emergency Admissions, per 100,000",No,-0.867172634445617,-0.3466781568074773
S02001263,"Froghall, Powis and Sunnybank",Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,23958.33333,"Emergency Admissions, per 100,000",No,-0.3217383826496223,0.18349854550043482
S02001610,Prestonfield,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,22337.27811,"Emergency Admissions, per 100,000",No,0.05897191724934876,0.477801109063926
S02001618,Polwarth,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,22828.78412,"Emergency Admissions, per 100,000",No,-0.025294561622982516,0.3885681964739014
S02001620,Tollcross,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,30521.09181,"Emergency Admissions, per 100,000",No,-1.3441058686075202,-1.0079702094701937
S02001621,Meadows and Southside,"Edinburgh, City of",12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,17155.75621,"Emergency Admissions, per 100,000",No,0.9473203744998938,1.4185063728428917
S02001927,Dennistoun North,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,38515.08121,"Emergency Admissions, per 100,000",No,-1.8099849153358434,-2.4592789277008844
S02001930,Dennistoun,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,30422.53521,"Emergency Admissions, per 100,000",No,-0.5362154101502504,-0.9900772594471201
S02001936,Finnieston and Kelvinhaugh,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,19189.18919,"Emergency Admissions, per 100,000",No,1.2319170912249595,1.049336629909305
S02001941,Ruchill,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,30209.79021,"Emergency Admissions, per 100,000",No,-0.5027292744667822,-0.9514534062230982
S02001953,Hillhead,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,28200,"Emergency Admissions, per 100,000",No,-0.18638760877609,-0.5865760080134269
S02001954,Glasgow Harbour and Partick South,Glasgow City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,19221.41119,"Emergency Admissions, per 100,000",No,1.2268453374164439,1.0434867260404275
S02002136,Netherton and Kirkhill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,21957.67196,"Emergency Admissions, per 100,000",No,0.9107978215278785,0.5467186028735859
S02002151,Newarthill,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,25399.64476,"Emergency Admissions, per 100,000",No,0.17380446115473602,-0.07817153427782234
S02002157,Motherwell West,North Lanarkshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,28668.47826,"Emergency Admissions, per 100,000",No,-0.5261164056415679,-0.6716282327561248
S02002268,Paisley Glenburn West,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,20933.01435,"Emergency Admissions, per 100,000",No,0.3122171969522889,0.7327451846194187
S02002269,Paisley Glenburn East,Renfrewshire,12,"Large Urban, Dep - Student, HH Inc 40-60%",Emergency Admissions,Raw data,2020/21,25208.68114,"Emergency Admissions, per 100,000",No,-0.5669750100317487,-0.04350209043656694
S02001246,Rosemount,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Out of Work Benefits,Raw data,2020/21,10.666001773049643,Out of Work Benefits (%),No,0.279087674355623,0.4058011483259679
S02001249,City Centre West,Aberdeen City,12,"Large Urban, Dep - Student, HH Inc 40-60%",Out of Work Benefits,Raw data,2020/21,11.365012106537533,Out of Work Benefits (%),No,0.17983268383488565,0.2735312840536537
