CPP,Indicator,Type,Year,value,IndicatorFullName,FG
Angus,Unplanned Hospital Attendances,Raw data,2011/12,8272.805507745268,Unplanned Hospital Attendances,2
Argyll and Bute,Unplanned Hospital Attendances,Raw data,2011/12,6868.323400427303,Unplanned Hospital Attendances,2
Clackmannanshire,Unplanned Hospital Attendances,Raw data,2011/12,16462.135922330097,Unplanned Hospital Attendances,3
Dumfries and Galloway,Unplanned Hospital Attendances,Raw data,2011/12,27916.914338550956,Unplanned Hospital Attendances,3
Dundee City,Unplanned Hospital Attendances,Raw data,2011/12,20744.565217391304,Unplanned Hospital Attendances,4
East Ayrshire,Unplanned Hospital Attendances,Raw data,2011/12,31480.153231722223,Unplanned Hospital Attendances,4
East Dunbartonshire,Unplanned Hospital Attendances,Raw data,2011/12,18086.666666666664,Unplanned Hospital Attendances,1
East Lothian,Unplanned Hospital Attendances,Raw data,2011/12,21823.45876701361,Unplanned Hospital Attendances,2
East Renfrewshire,Unplanned Hospital Attendances,Raw data,2011/12,25376.059905296777,Unplanned Hospital Attendances,1
"Edinburgh, City of",Unplanned Hospital Attendances,Raw data,2011/12,20431.225676863207,Unplanned Hospital Attendances,1
Eilean Siar,Unplanned Hospital Attendances,Raw data,2011/12,23004.69483568075,Unplanned Hospital Attendances,4
Falkirk,Unplanned Hospital Attendances,Raw data,2011/12,21616,Unplanned Hospital Attendances,3
Fife,Unplanned Hospital Attendances,Raw data,2011/12,22692.30769230769,Unplanned Hospital Attendances,3
Glasgow City,Unplanned Hospital Attendances,Raw data,2011/12,33407.41240346676,Unplanned Hospital Attendances,4
Highland,Unplanned Hospital Attendances,Raw data,2011/12,16697.890259098524,Unplanned Hospital Attendances,2
Inverclyde,Unplanned Hospital Attendances,Raw data,2011/12,36819.748830337354,Unplanned Hospital Attendances,4
Midlothian,Unplanned Hospital Attendances,Raw data,2011/12,26968.244457759138,Unplanned Hospital Attendances,2
Moray,Unplanned Hospital Attendances,Raw data,2011/12,21930.031025997647,Unplanned Hospital Attendances,2
North Ayrshire,Unplanned Hospital Attendances,Raw data,2011/12,28717.503077702942,Unplanned Hospital Attendances,4
North Lanarkshire,Unplanned Hospital Attendances,Raw data,2011/12,33480.397962809424,Unplanned Hospital Attendances,4
Orkney Islands,Unplanned Hospital Attendances,Raw data,2011/12,20058.71616528822,Unplanned Hospital Attendances,1
Perth and Kinross,Unplanned Hospital Attendances,Raw data,2011/12,18157.30337078652,Unplanned Hospital Attendances,1
Renfrewshire,Unplanned Hospital Attendances,Raw data,2011/12,35452.20377790498,Unplanned Hospital Attendances,3
Scotland,Unplanned Hospital Attendances,Raw data,2011/12,25957.0935300666,Unplanned Hospital Attendances,NA
Scottish Borders,Unplanned Hospital Attendances,Raw data,2011/12,20250.263435194945,Unplanned Hospital Attendances,2
Shetland Islands,Unplanned Hospital Attendances,Raw data,2011/12,32233.218588640277,Unplanned Hospital Attendances,1
South Ayrshire,Unplanned Hospital Attendances,Raw data,2011/12,32596.034696406445,Unplanned Hospital Attendances,3
South Lanarkshire,Unplanned Hospital Attendances,Raw data,2011/12,30592.54539662313,Unplanned Hospital Attendances,3
Stirling,Unplanned Hospital Attendances,Raw data,2011/12,15953.725229713276,Unplanned Hospital Attendances,2
West Dunbartonshire,Unplanned Hospital Attendances,Raw data,2011/12,20813.37600706324,Unplanned Hospital Attendances,4
West Lothian,Unplanned Hospital Attendances,Raw data,2011/12,27839.703365658872,Unplanned Hospital Attendances,3
Aberdeen City,Unplanned Hospital Attendances,Raw data,2012/13,21115.55733404473,Unplanned Hospital Attendances,1
Aberdeenshire,Unplanned Hospital Attendances,Raw data,2012/13,10758.334637658476,Unplanned Hospital Attendances,1
Angus,Unplanned Hospital Attendances,Raw data,2012/13,7962.484942350715,Unplanned Hospital Attendances,2
Argyll and Bute,Unplanned Hospital Attendances,Raw data,2012/13,11896.214474743989,Unplanned Hospital Attendances,2
Clackmannanshire,Unplanned Hospital Attendances,Raw data,2012/13,14921.996879875194,Unplanned Hospital Attendances,3
Dumfries and Galloway,Unplanned Hospital Attendances,Raw data,2012/13,28634.9774595598,Unplanned Hospital Attendances,3
Dundee City,Unplanned Hospital Attendances,Raw data,2012/13,19314.52158614156,Unplanned Hospital Attendances,4
East Ayrshire,Unplanned Hospital Attendances,Raw data,2012/13,32069.583638882097,Unplanned Hospital Attendances,4
East Dunbartonshire,Unplanned Hospital Attendances,Raw data,2012/13,18954.47676615036,Unplanned Hospital Attendances,1
East Lothian,Unplanned Hospital Attendances,Raw data,2012/13,21705.334126512,Unplanned Hospital Attendances,2
East Renfrewshire,Unplanned Hospital Attendances,Raw data,2012/13,25538.22495606327,Unplanned Hospital Attendances,1
"Edinburgh, City of",Unplanned Hospital Attendances,Raw data,2012/13,20228.74665893127,Unplanned Hospital Attendances,1
Eilean Siar,Unplanned Hospital Attendances,Raw data,2012/13,22329.462989840347,Unplanned Hospital Attendances,4
Falkirk,Unplanned Hospital Attendances,Raw data,2012/13,23547.831632653066,Unplanned Hospital Attendances,3
Fife,Unplanned Hospital Attendances,Raw data,2012/13,18223.150651265667,Unplanned Hospital Attendances,3
Glasgow City,Unplanned Hospital Attendances,Raw data,2012/13,33220.96560068563,Unplanned Hospital Attendances,4
Highland,Unplanned Hospital Attendances,Raw data,2012/13,16602.68796427498,Unplanned Hospital Attendances,2
Inverclyde,Unplanned Hospital Attendances,Raw data,2012/13,35984.63254430537,Unplanned Hospital Attendances,4
Midlothian,Unplanned Hospital Attendances,Raw data,2012/13,27334.995251661916,Unplanned Hospital Attendances,2
Moray,Unplanned Hospital Attendances,Raw data,2012/13,22447.00312062843,Unplanned Hospital Attendances,2
North Ayrshire,Unplanned Hospital Attendances,Raw data,2012/13,29290.5429962928,Unplanned Hospital Attendances,4
North Lanarkshire,Unplanned Hospital Attendances,Raw data,2012/13,33191.867175708074,Unplanned Hospital Attendances,4
Orkney Islands,Unplanned Hospital Attendances,Raw data,2012/13,20780.543202980552,Unplanned Hospital Attendances,1
Perth and Kinross,Unplanned Hospital Attendances,Raw data,2012/13,17594.422634357656,Unplanned Hospital Attendances,1
Renfrewshire,Unplanned Hospital Attendances,Raw data,2012/13,33873.20711417097,Unplanned Hospital Attendances,3
Scotland,Unplanned Hospital Attendances,Raw data,2012/13,25447.3803071364,Unplanned Hospital Attendances,NA
Scottish Borders,Unplanned Hospital Attendances,Raw data,2012/13,20406.260991909956,Unplanned Hospital Attendances,2
Shetland Islands,Unplanned Hospital Attendances,Raw data,2012/13,30788.453252908228,Unplanned Hospital Attendances,1
South Ayrshire,Unplanned Hospital Attendances,Raw data,2012/13,33124.335812964935,Unplanned Hospital Attendances,3
South Lanarkshire,Unplanned Hospital Attendances,Raw data,2012/13,30333.08942830783,Unplanned Hospital Attendances,3
Stirling,Unplanned Hospital Attendances,Raw data,2012/13,13341.39105592792,Unplanned Hospital Attendances,2
West Dunbartonshire,Unplanned Hospital Attendances,Raw data,2012/13,21201.018375027674,Unplanned Hospital Attendances,4
West Lothian,Unplanned Hospital Attendances,Raw data,2012/13,27675.700244304306,Unplanned Hospital Attendances,3
Aberdeen City,Unplanned Hospital Attendances,Raw data,2013/14,21503.501123001715,Unplanned Hospital Attendances,1
Aberdeenshire,Unplanned Hospital Attendances,Raw data,2013/14,10556.697831400084,Unplanned Hospital Attendances,1
Angus,Unplanned Hospital Attendances,Raw data,2013/14,8214.807808066042,Unplanned Hospital Attendances,2
Argyll and Bute,Unplanned Hospital Attendances,Raw data,2013/14,11886.42816581488,Unplanned Hospital Attendances,2
Clackmannanshire,Unplanned Hospital Attendances,Raw data,2013/14,15508.970358814351,Unplanned Hospital Attendances,3
Dumfries and Galloway,Unplanned Hospital Attendances,Raw data,2013/14,29045.78120841097,Unplanned Hospital Attendances,3
Dundee City,Unplanned Hospital Attendances,Raw data,2013/14,19839.972991222145,Unplanned Hospital Attendances,4
East Ayrshire,Unplanned Hospital Attendances,Raw data,2013/14,32390.753900187865,Unplanned Hospital Attendances,4
East Dunbartonshire,Unplanned Hospital Attendances,Raw data,2013/14,19209.183673469382,Unplanned Hospital Attendances,1
East Lothian,Unplanned Hospital Attendances,Raw data,2013/14,22057.4021106618,Unplanned Hospital Attendances,2
East Renfrewshire,Unplanned Hospital Attendances,Raw data,2013/14,24997.268655085765,Unplanned Hospital Attendances,1
"Edinburgh, City of",Unplanned Hospital Attendances,Raw data,2013/14,20447.831616953183,Unplanned Hospital Attendances,1
Eilean Siar,Unplanned Hospital Attendances,Raw data,2013/14,22080.29197080292,Unplanned Hospital Attendances,4
Falkirk,Unplanned Hospital Attendances,Raw data,2013/14,24078.64596589463,Unplanned Hospital Attendances,3
Fife,Unplanned Hospital Attendances,Raw data,2013/14,18639.13872989915,Unplanned Hospital Attendances,3
Glasgow City,Unplanned Hospital Attendances,Raw data,2013/14,33723.42922282572,Unplanned Hospital Attendances,4
Highland,Unplanned Hospital Attendances,Raw data,2013/14,17092.688790623793,Unplanned Hospital Attendances,2
Inverclyde,Unplanned Hospital Attendances,Raw data,2013/14,35776.69902912621,Unplanned Hospital Attendances,4
Midlothian,Unplanned Hospital Attendances,Raw data,2013/14,27229.37079447527,Unplanned Hospital Attendances,2
Moray,Unplanned Hospital Attendances,Raw data,2013/14,23009.74989402289,Unplanned Hospital Attendances,2
North Ayrshire,Unplanned Hospital Attendances,Raw data,2013/14,29961.296918358406,Unplanned Hospital Attendances,4
North Lanarkshire,Unplanned Hospital Attendances,Raw data,2013/14,32732.84386286932,Unplanned Hospital Attendances,4
Orkney Islands,Unplanned Hospital Attendances,Raw data,2013/14,21528.3456953356,Unplanned Hospital Attendances,1
Perth and Kinross,Unplanned Hospital Attendances,Raw data,2013/14,17381.065168843474,Unplanned Hospital Attendances,1
Renfrewshire,Unplanned Hospital Attendances,Raw data,2013/14,33397.55017539824,Unplanned Hospital Attendances,3
Scotland,Unplanned Hospital Attendances,Raw data,2013/14,25247.085984571204,Unplanned Hospital Attendances,NA
Scottish Borders,Unplanned Hospital Attendances,Raw data,2013/14,21610.467158412364,Unplanned Hospital Attendances,2
Shetland Islands,Unplanned Hospital Attendances,Raw data,2013/14,30482.758620689652,Unplanned Hospital Attendances,1
South Ayrshire,Unplanned Hospital Attendances,Raw data,2013/14,33183.308230707895,Unplanned Hospital Attendances,3
South Lanarkshire,Unplanned Hospital Attendances,Raw data,2013/14,30290.651504081827,Unplanned Hospital Attendances,3
Stirling,Unplanned Hospital Attendances,Raw data,2013/14,13554.751726405788,Unplanned Hospital Attendances,2
West Dunbartonshire,Unplanned Hospital Attendances,Raw data,2013/14,21786.19153674833,Unplanned Hospital Attendances,4
West Lothian,Unplanned Hospital Attendances,Raw data,2013/14,27232.629427792916,Unplanned Hospital Attendances,3
Aberdeen City,Unplanned Hospital Attendances,Raw data,2014/15,20543.858116372532,Unplanned Hospital Attendances,1
Aberdeenshire,Unplanned Hospital Attendances,Raw data,2014/15,10234.905769009329,Unplanned Hospital Attendances,1
Angus,Unplanned Hospital Attendances,Raw data,2014/15,8434.12712009594,Unplanned Hospital Attendances,2
Argyll and Bute,Unplanned Hospital Attendances,Raw data,2014/15,13035.938391329151,Unplanned Hospital Attendances,2
Clackmannanshire,Unplanned Hospital Attendances,Raw data,2014/15,16653.643289705018,Unplanned Hospital Attendances,3
Dumfries and Galloway,Unplanned Hospital Attendances,Raw data,2014/15,29381.168311549747,Unplanned Hospital Attendances,3
Dundee City,Unplanned Hospital Attendances,Raw data,2014/15,19693.51245527577,Unplanned Hospital Attendances,4
East Ayrshire,Unplanned Hospital Attendances,Raw data,2014/15,33353.80332432654,Unplanned Hospital Attendances,4
East Dunbartonshire,Unplanned Hospital Attendances,Raw data,2014/15,19846.31243557305,Unplanned Hospital Attendances,1
East Lothian,Unplanned Hospital Attendances,Raw data,2014/15,21925.75178763836,Unplanned Hospital Attendances,2
East Renfrewshire,Unplanned Hospital Attendances,Raw data,2014/15,25493.994156476572,Unplanned Hospital Attendances,1
"Edinburgh, City of",Unplanned Hospital Attendances,Raw data,2014/15,20972.980654067112,Unplanned Hospital Attendances,1
Eilean Siar,Unplanned Hospital Attendances,Raw data,2014/15,22286.238532110092,Unplanned Hospital Attendances,4
Falkirk,Unplanned Hospital Attendances,Raw data,2014/15,24366.16145602131,Unplanned Hospital Attendances,3
Fife,Unplanned Hospital Attendances,Raw data,2014/15,18810.074880871343,Unplanned Hospital Attendances,3
Glasgow City,Unplanned Hospital Attendances,Raw data,2014/15,33670.20212127276,Unplanned Hospital Attendances,4
Highland,Unplanned Hospital Attendances,Raw data,2014/15,18129.397631714433,Unplanned Hospital Attendances,2
Inverclyde,Unplanned Hospital Attendances,Raw data,2014/15,37197.3964200776,Unplanned Hospital Attendances,4
Midlothian,Unplanned Hospital Attendances,Raw data,2014/15,28379.7262816052,Unplanned Hospital Attendances,2
Moray,Unplanned Hospital Attendances,Raw data,2014/15,22886.98955365622,Unplanned Hospital Attendances,2
North Ayrshire,Unplanned Hospital Attendances,Raw data,2014/15,30975.23446658851,Unplanned Hospital Attendances,4
North Lanarkshire,Unplanned Hospital Attendances,Raw data,2014/15,33276.331360946744,Unplanned Hospital Attendances,4
Orkney Islands,Unplanned Hospital Attendances,Raw data,2014/15,22303.058387395737,Unplanned Hospital Attendances,1
Perth and Kinross,Unplanned Hospital Attendances,Raw data,2014/15,17751.292553548647,Unplanned Hospital Attendances,1
Renfrewshire,Unplanned Hospital Attendances,Raw data,2014/15,33310.5664925673,Unplanned Hospital Attendances,3
Scotland,Unplanned Hospital Attendances,Raw data,2014/15,25528.77926546488,Unplanned Hospital Attendances,NA
Scottish Borders,Unplanned Hospital Attendances,Raw data,2014/15,23395.29989477376,Unplanned Hospital Attendances,2
Shetland Islands,Unplanned Hospital Attendances,Raw data,2014/15,29289.40568475452,Unplanned Hospital Attendances,1
South Ayrshire,Unplanned Hospital Attendances,Raw data,2014/15,33775.881987025685,Unplanned Hospital Attendances,3
South Lanarkshire,Unplanned Hospital Attendances,Raw data,2014/15,30817.31684110371,Unplanned Hospital Attendances,3
Stirling,Unplanned Hospital Attendances,Raw data,2014/15,14335.664335664336,Unplanned Hospital Attendances,2
West Dunbartonshire,Unplanned Hospital Attendances,Raw data,2014/15,22173.670716753983,Unplanned Hospital Attendances,4
West Lothian,Unplanned Hospital Attendances,Raw data,2014/15,27855.530474040632,Unplanned Hospital Attendances,3
Aberdeen City,Unplanned Hospital Attendances,Raw data,2015/16,20002.60473192967,Unplanned Hospital Attendances,1
Aberdeenshire,Unplanned Hospital Attendances,Raw data,2015/16,9934.3411207818,Unplanned Hospital Attendances,1
Angus,Unplanned Hospital Attendances,Raw data,2015/16,8504.704875962361,Unplanned Hospital Attendances,2
Argyll and Bute,Unplanned Hospital Attendances,Raw data,2015/16,13138.450914949935,Unplanned Hospital Attendances,2
Clackmannanshire,Unplanned Hospital Attendances,Raw data,2015/16,16232.47663551402,Unplanned Hospital Attendances,3
Dumfries and Galloway,Unplanned Hospital Attendances,Raw data,2015/16,29448.119195563573,Unplanned Hospital Attendances,3
Dundee City,Unplanned Hospital Attendances,Raw data,2015/16,19607.313946427366,Unplanned Hospital Attendances,4
East Ayrshire,Unplanned Hospital Attendances,Raw data,2015/16,33023.10339177454,Unplanned Hospital Attendances,4
East Dunbartonshire,Unplanned Hospital Attendances,Raw data,2015/16,17938.481675392668,Unplanned Hospital Attendances,1
East Lothian,Unplanned Hospital Attendances,Raw data,2015/16,22433.77001455604,Unplanned Hospital Attendances,2
East Renfrewshire,Unplanned Hospital Attendances,Raw data,2015/16,20739.186571981925,Unplanned Hospital Attendances,1
"Edinburgh, City of",Unplanned Hospital Attendances,Raw data,2015/16,21069.345041198052,Unplanned Hospital Attendances,1
Eilean Siar,Unplanned Hospital Attendances,Raw data,2015/16,22670.85334318434,Unplanned Hospital Attendances,4
Falkirk,Unplanned Hospital Attendances,Raw data,2015/16,24558.24813833144,Unplanned Hospital Attendances,3
Fife,Unplanned Hospital Attendances,Raw data,2015/16,18639.96957183221,Unplanned Hospital Attendances,3
Glasgow City,Unplanned Hospital Attendances,Raw data,2015/16,27820.364811821753,Unplanned Hospital Attendances,4
Highland,Unplanned Hospital Attendances,Raw data,2015/16,18576.31028149161,Unplanned Hospital Attendances,2
Inverclyde,Unplanned Hospital Attendances,Raw data,2015/16,36801.25786163522,Unplanned Hospital Attendances,4
Midlothian,Unplanned Hospital Attendances,Raw data,2015/16,28285.845062364115,Unplanned Hospital Attendances,2
Moray,Unplanned Hospital Attendances,Raw data,2015/16,23419.53722123338,Unplanned Hospital Attendances,2
North Ayrshire,Unplanned Hospital Attendances,Raw data,2015/16,31007.12554176155,Unplanned Hospital Attendances,4
North Lanarkshire,Unplanned Hospital Attendances,Raw data,2015/16,32631.40779282209,Unplanned Hospital Attendances,4
Orkney Islands,Unplanned Hospital Attendances,Raw data,2015/16,24402.399630826025,Unplanned Hospital Attendances,1
Perth and Kinross,Unplanned Hospital Attendances,Raw data,2015/16,17785.63329553792,Unplanned Hospital Attendances,1
Renfrewshire,Unplanned Hospital Attendances,Raw data,2015/16,31869.271310724107,Unplanned Hospital Attendances,3
Scotland,Unplanned Hospital Attendances,Raw data,2015/16,24457.993672064025,Unplanned Hospital Attendances,NA
Scottish Borders,Unplanned Hospital Attendances,Raw data,2015/16,23228.097868981844,Unplanned Hospital Attendances,2
Shetland Islands,Unplanned Hospital Attendances,Raw data,2015/16,28883.62068965517,Unplanned Hospital Attendances,1
South Ayrshire,Unplanned Hospital Attendances,Raw data,2015/16,34599.644128113876,Unplanned Hospital Attendances,3
South Lanarkshire,Unplanned Hospital Attendances,Raw data,2015/16,29216.393131581444,Unplanned Hospital Attendances,3
Stirling,Unplanned Hospital Attendances,Raw data,2015/16,14303.565657653777,Unplanned Hospital Attendances,2
West Dunbartonshire,Unplanned Hospital Attendances,Raw data,2015/16,18696.28306730662,Unplanned Hospital Attendances,4
West Lothian,Unplanned Hospital Attendances,Raw data,2015/16,27750.770092411087,Unplanned Hospital Attendances,3
Aberdeen City,Unplanned Hospital Attendances,Raw data,2016/17,19617.995127044906,Unplanned Hospital Attendances,1
Aberdeenshire,Unplanned Hospital Attendances,Raw data,2016/17,10125.86292383386,Unplanned Hospital Attendances,1
Angus,Unplanned Hospital Attendances,Raw data,2016/17,8904.050806728459,Unplanned Hospital Attendances,2
Argyll and Bute,Unplanned Hospital Attendances,Raw data,2016/17,13839.091013428211,Unplanned Hospital Attendances,2
Clackmannanshire,Unplanned Hospital Attendances,Raw data,2016/17,16821.811100292114,Unplanned Hospital Attendances,3
Dumfries and Galloway,Unplanned Hospital Attendances,Raw data,2016/17,30517.65650080257,Unplanned Hospital Attendances,3
Dundee City,Unplanned Hospital Attendances,Raw data,2016/17,19818.574222701827,Unplanned Hospital Attendances,4
East Ayrshire,Unplanned Hospital Attendances,Raw data,2016/17,32087.56137479542,Unplanned Hospital Attendances,4
East Dunbartonshire,Unplanned Hospital Attendances,Raw data,2016/17,18002.603682350753,Unplanned Hospital Attendances,1
East Lothian,Unplanned Hospital Attendances,Raw data,2016/17,22811.989624363538,Unplanned Hospital Attendances,2
